id,created_at,text,day_label,label
295747408015527936,Mon Jan 28 04:17:31 +0000 2013,premier   this is a major flood crisis for the people of queensland ,2,0
295870193224273920,Mon Jan 28 12:25:25 +0000 2013,which young lib is running  tenlate twitter account tonight? rt  tony abbott says labor may seek new queensland flood levy,2,0
296070176787529728,Tue Jan 29 01:40:05 +0000 2013,deadly flood waters rise in eastern australia ,3,0
296407372035923968,Tue Jan 29 23:59:59 +0000 2013,rt  queensland fire and rescue may be able to assist with a washdown service for flood effected properties over the        ,3,0
295770219316645888,Mon Jan 28 05:48:10 +0000 2013,rt  abbott raises spectre of new flood levy  tony abbott has warned labor may seek to raise taxes to fund queensland    ht    ,2,0
296075009196163073,Tue Jan 29 01:59:17 +0000 2013,deadly flood waters rise in eastern australia ,3,0
295493694600146944,Sun Jan 27 11:29:21 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
295718814685990912,Mon Jan 28 02:23:54 +0000 2013,"rt  tonight well focus on the floods in nsw and queensland  for updates and flood warnings during the day, click here  ht    ",2,0
296016575742504960,Mon Jan 28 22:07:06 +0000 2013,why weve been powerless for a day  amp  a half   bigwet at camp hill ,2,0
296249390039965699,Tue Jan 29 13:32:13 +0000 2013,australia lurches from fire to flood   new scientist   new scientist   ,3,0
295394684350652416,Sun Jan 27 04:55:55 +0000 2013,casually taking the car for a swim ,1,0
296518477911568384,Wed Jan 30 07:21:28 +0000 2013,it is here and now rt  climate change blamed as  australia lurches from fire to flood   extremeweather,4,0
296500494032060417,Wed Jan 30 06:10:01 +0000 2013,clean up launched after deadly australia floods  a mammoth clean up operation began in australias flood hit nor    ,4,0
296781589571043328,Thu Jan 31 00:46:59 +0000 2013,rt  queensland floods  motivation to get flood planning right  via ,5,0
296126385360093184,Tue Jan 29 05:23:26 +0000 2013,rt  deadly flood waters rise in eastern australia ,3,0
295761226150064128,Mon Jan 28 05:12:25 +0000 2013,queenslands flood crisis deepens   the australian  sydney morning heraldqueenslands flood crisis deepensthe au    ,2,0
296277901467336704,Tue Jan 29 15:25:30 +0000 2013,"rt  thousands displaced in queensland, nsw as flood threat continues   bigwet",3,0
295874437826363395,Mon Jan 28 12:42:17 +0000 2013,"baby stuffed in bag, hoisted from flood   australias powerful storms led to an amazing rescue of two women and a ba    ",2,0
295724802705072128,Mon Jan 28 02:47:41 +0000 2013,our thoughts go out to all the flood victims and animals across qld australia  keep safe! ,2,0
296890810211917825,Thu Jan 31 08:00:59 +0000 2013,new south wales braces for river peaks as queensland counts flood cost ,5,0
295482192996487169,Sun Jan 27 10:43:39 +0000 2013,"rt  queensland, the only state to have flood, tornado and fire warnings all in one night ",1,0
295706244738592768,Mon Jan 28 01:33:57 +0000 2013,"rt  an only in australia? prime minister visits fire affected communities, opposition leader visits flood affected communi    ",2,0
296892351991914496,Thu Jan 31 08:07:07 +0000 2013,  please could you kindly rt ? donations to queensland flood appeal 2013 can be made via ,5,0
295460153094971393,Sun Jan 27 09:16:04 +0000 2013,qld in grip of deadly flood disaster   sky news australia   brisbane  news,1,0
295545488617373698,Sun Jan 27 14:55:10 +0000 2013,"rt  flash flood warning in australia, hodgers will be orgasming at the though",1,0
295803087023648768,Mon Jan 28 07:58:46 +0000 2013,"brisbane awaits another flood, just stay safe  bigwet",2,0
295855155847520256,Mon Jan 28 11:25:40 +0000 2013,three killed in rising qld flood waters  queensland   via ,2,0
295867050490994688,Mon Jan 28 12:12:56 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295779616734457857,Mon Jan 28 06:25:30 +0000 2013,telcos battle queensland flood   zdnet ,2,0
296374621756854272,Tue Jan 29 21:49:50 +0000 2013, bundaberg in qld australia are currently having the worst flood in its history  please visit bundaberg when you are in aus,3,0
296080008181608451,Tue Jan 29 02:19:09 +0000 2013,brisbane river right now  bigwet ,3,0
295654629008625664,Sun Jan 27 22:08:51 +0000 2013,brisbane flood crisis  one man is dead and three people are feared drowned in queensland   s unfolding weather cri    ,1,0
296100190220341248,Tue Jan 29 03:39:21 +0000 2013,photos  flood water rises in australia   ,3,0
296152241021272064,Tue Jan 29 07:06:11 +0000 2013,i think now because its some sort of tradition to flood in queensland every year i might buy a blow up boat,3,0
295567986201346048,Sun Jan 27 16:24:33 +0000 2013,dramatic flood rescue  toddler winched from submerged truck in australia ,1,0
296823545059758080,Thu Jan 31 03:33:42 +0000 2013,rt  media release   flood assistance for queensland small businesses   ,5,0
295729468583071747,Mon Jan 28 03:06:14 +0000 2013,queenslands flood crisis deepens as death toll rises to three   the australian  sky news australiaqueenslands     ,2,0
295883316303917057,Mon Jan 28 13:17:34 +0000 2013,flood hits queensland and the resulting sea foam has a hidden surprise for onlookers! ,2,0
295991695533809664,Mon Jan 28 20:28:14 +0000 2013,"sarf   west mate, sarf   west   fun and games in the flood!  wandering minstrel i  brisbane  queensland  flood",2,0
297032684109176832,Thu Jan 31 17:24:45 +0000 2013,"australia  experts say this 1000 yr flood is more devastating than the last 1000 yr flood, which was only 2 years ago  ",5,0
296206104420028417,Tue Jan 29 10:40:13 +0000 2013, sugar crop in australia escapes flood damage   ,3,0
295731849580380161,Mon Jan 28 03:15:42 +0000 2013,my thoughts are with all the flood victims in queensland cant believe this is happening again ( its only been 2 years since the last flood,2,0
296507100329291777,Wed Jan 30 06:36:16 +0000 2013,the courier mail today details the plight of queenslands citrus growers  please support the premiers flood appeal and buy some lemons ,4,0
296327280580509696,Tue Jan 29 18:41:43 +0000 2013,rescuers help australia flood victims as waters recede   bbc news  bbc newsrescuers help australia flood victims    ,3,0
295345672851439616,Sun Jan 27 01:41:10 +0000 2013,flood water is halfway up our driveway in our new house  buggeroffloods,1,0
296250815226736642,Tue Jan 29 13:37:53 +0000 2013,rt  queensland counts flood cost as new south wales braces for river peaks ,3,0
295744019458293760,Mon Jan 28 04:04:03 +0000 2013,tony abbott says labor may seek new queensland flood levy   the australian  news c      instantfollowback,2,0
296726959680024578,Wed Jan 30 21:09:54 +0000 2013,queenslands flood has left farmers with a devastating damage bill and consumers with a potential food shortage  ,4,0
295457886644092928,Sun Jan 27 09:07:04 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
296785126828957697,Thu Jan 31 01:01:02 +0000 2013," eeek! i hope all is well, dc! no end in sight for australia flood victims  ",5,0
296148494375333888,Tue Jan 29 06:51:17 +0000 2013,queensland counts flood cost as new south wales braces for river peaks  four deaths confirmed      xtweather ,3,0
295764762078375936,Mon Jan 28 05:26:28 +0000 2013,hubbys colleagues in queensland are deploying our flood control tubes to protect buildings right now  each tube   500 sandbags,2,0
296480540167663617,Wed Jan 30 04:50:43 +0000 2013,the body of  queenslands fifth  flood victim has been found ,4,0
295970060462346240,Mon Jan 28 19:02:15 +0000 2013,morning! first up well check in with patto in the newsroom to bring us up to speed about the flood situation in queensland ,2,0
295789353752485892,Mon Jan 28 07:04:12 +0000 2013,rt  flood worsens in eastern australia ,2,0
296054583967498240,Tue Jan 29 00:38:07 +0000 2013,"rt  pm julia gillard  planes, helicopters and defence personnel are being sent to queensland to help with flood recovery ",3,0
297097397589405697,Thu Jan 31 21:41:54 +0000 2013,first time ive seen the spillway overflowing  bigwet   goldcoast at hinze dam ,5,0
295701715309715456,Mon Jan 28 01:15:57 +0000 2013,tree down at crosby park in storms last night  bneweather ,2,0
295866305754570754,Mon Jan 28 12:09:58 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296661273821720576,Wed Jan 30 16:48:54 +0000 2013,rt  queensland counts flood cost as new south wales braces for river peaks ,4,0
295785994605707264,Mon Jan 28 06:50:51 +0000 2013,rolling coverage  queensland flood crisis toll mounting   news,2,0
295707524940828674,Mon Jan 28 01:39:02 +0000 2013,"rt  tonight well focus on the floods in nsw and queensland  for updates and flood warnings during the day, click here  ht    ",2,0
295645771427102720,Sun Jan 27 21:33:39 +0000 2013,queenslands flood crisis deepens  searches have resumed for at least three people feared drowned in floodwaters    ,1,0
296468576213286912,Wed Jan 30 04:03:11 +0000 2013,mans body found in lockyer valley  the death toll in queenslands flood disaster has risen to five with police     ,4,0
296837329157496832,Thu Jan 31 04:28:28 +0000 2013,"rt  dont forget we are donating  1 from every  12 pizza sold today to the red cross queensland flood appeal    and,        ",5,0
296299737345310720,Tue Jan 29 16:52:17 +0000 2013,top story  new south wales braces for river peaks as queensland counts flood cost       see more ,3,0
295731552640438272,Mon Jan 28 03:14:31 +0000 2013,qld flooding is breaking hearts  gillard  prime minister julia gillard has expressed sympathy for queensland residents in flood affec   ,2,0
296559636335714304,Wed Jan 30 10:05:01 +0000 2013,queensland flood toll rises to six   the age   news,4,0
296048214929440769,Tue Jan 29 00:12:49 +0000 2013,liberal qld senator george brandis says it is too early to consider a new flood levy to cover the cost of the damage to queensland   bigwet,3,0
296460037059145728,Wed Jan 30 03:29:15 +0000 2013,rt  fifth queensland flood death confirmed after body found in car ,4,0
296070172140269570,Tue Jan 29 01:40:04 +0000 2013,aljazeera    deadly flood waters rise in eastern australia ,3,0
295484094379352065,Sun Jan 27 10:51:12 +0000 2013,pm urges people to heed flood warnings   sky news australia  sky news australiapm urges people to heed flood war    ,1,0
295708225590923264,Mon Jan 28 01:41:49 +0000 2013,rt  master electricians australia has a free hotline to help flood homeowners reconnect power supplies once waters have rec    ,2,0
295808311004110848,Mon Jan 28 08:19:31 +0000 2013,mp red faced over gillard tweet  coalition mp andrew laming suggests pm ignored flood stricken queensland  ,2,0
296114468138676225,Tue Jan 29 04:36:05 +0000 2013,rt      red cross queensland flood appeal 1800 811 700 or ,3,0
295452270915645440,Sun Jan 27 08:44:45 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
297280394041126912,Fri Feb 01 09:49:03 +0000 2013,"against all odds, amazon  a 17 year old has his mum walk off their 60,000 acre property in queensland, his dad washed away in a flood ",0,0
296988791242096640,Thu Jan 31 14:30:20 +0000 2013,social media critical in  queensland flood event to communicate transport evac info    smem,5,0
295807829309288448,Mon Jan 28 08:17:37 +0000 2013,helicopters deployed to rescue flood victims in australia   businessweek   depl    ,2,0
295802634806362112,Mon Jan 28 07:56:58 +0000 2013,queensland flood crisis   australia   photo galleries   yahoo!7 news   via ,2,0
295731641773613057,Mon Jan 28 03:14:52 +0000 2013,looks worse on the other side of the river   at portside wharf ,2,0
296101501544300545,Tue Jan 29 03:44:33 +0000 2013,photos  flood water rises in australia    ,3,0
295794684339556353,Mon Jan 28 07:25:23 +0000 2013,rt  suncorp has received 1000 flood claims inquiries over the australia day weekend and added 100 call centre staff htt    ,2,0
295696895341371393,Mon Jan 28 00:56:48 +0000 2013,queensland floods   what not to do during a flood  ,2,0
295501315449176066,Sun Jan 27 11:59:38 +0000 2013, queensland is going through the floods     again and now nsw is expected to flood  oh the joy  yay no more fires for nsw,1,0
295672850705154048,Sun Jan 27 23:21:15 +0000 2013,"find the latest local flood information  as southeast queensland braces for strong winds and flooding, quest new    ",1,0
295810536661217281,Mon Jan 28 08:28:22 +0000 2013, you should do a flood reliefe in queensland to all the people who suffered and stil are about the floods,2,0
296774300080414720,Thu Jan 31 00:18:01 +0000 2013,rt  the queensland govt says pumping billions of litres of polluted water into flood areas is a drop in the ocean      ,5,0
296477319625859073,Wed Jan 30 04:37:55 +0000 2013,and to all those in australia caught between flood   fire  om tare tuttare ture so ha  om tare tuttare so ha   prayers  love  care  recovery,4,0
296500466865545217,Wed Jan 30 06:09:54 +0000 2013,"body of sixth victim found as queenslands flood recovery begins  in worst hit bundaberg, which was devastated a    ",4,0
296099577348624384,Tue Jan 29 03:36:55 +0000 2013,photos  flood water rises in australia   ,3,0
296055493091291136,Tue Jan 29 00:41:44 +0000 2013,"sending out prayers for all our flood victims in australia ! worst floods on record, shocking stuff ! we are    ",3,0
296181857668702209,Tue Jan 29 09:03:52 +0000 2013,i love the irony that most of brisbane is underwater yet we could run out of it     bigwet  irony,3,0
295722796158431232,Mon Jan 28 02:39:43 +0000 2013,rt  live streaming coverage of the queensland  flood crisis   qldfloods,2,0
295465600757686272,Sun Jan 27 09:37:43 +0000 2013,rt  foam from rough waves at alexandra headland resembles snow on the sunshine coast  staysafe  bigwet  queensland  flood    ,1,0
296099500982951937,Tue Jan 29 03:36:36 +0000 2013,photos  flood water rises in australia ,3,0
295654189571375104,Sun Jan 27 22:07:06 +0000 2013,  good luck from us all  sing out if you neeed a hand to clean up and store some stock ,1,0
295765178446913537,Mon Jan 28 05:28:08 +0000 2013,"telstra flies in crew to repair flood damaged fibre  broadband, mobile outages in wake of queensland floods  ",2,0
295693196623769600,Mon Jan 28 00:42:06 +0000 2013,your pictures  queensland flood crisis ,2,0
296397616328101891,Tue Jan 29 23:21:13 +0000 2013,"rt  drama continues as rivers keep rising  queenslands flood emergency is not over yet, with entire suburbs in bund    ht    ",3,0
296006768880939008,Mon Jan 28 21:28:07 +0000 2013,brisbane braces for flood peak  hundreds of homes in ipswich have escaped inundation in queenslands flood crisi    ,2,0
296008079693193216,Mon Jan 28 21:33:20 +0000 2013,rt  death toll from queensland flood crisis rises to four following the death of a three year old boy   qldf    ,2,0
296101970605920257,Tue Jan 29 03:46:25 +0000 2013,photos  flood water rises in australia   ,3,0
295865149192011776,Mon Jan 28 12:05:23 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295801651216936960,Mon Jan 28 07:53:04 +0000 2013," blueready news  city by city, town by town, the rundown of the queensland flood crisis   herald sun   breakingnews",2,0
297249214583435264,Fri Feb 01 07:45:10 +0000 2013,no end in sight for australia flood victims  brisbane at risk of running out of drinking water   rt   environment,0,0
295839047732035584,Mon Jan 28 10:21:40 +0000 2013," keep up the good work guys, i think getting the power on is a higher priority than the website!",2,0
296057377432690690,Tue Jan 29 00:49:13 +0000 2013," caitlyn  i saw flood in australia in the news, is it happening in melb too? i hope youre okay!",3,0
296385973997158402,Tue Jan 29 22:34:57 +0000 2013,hi brisbane! your weather sucks  (at avid reader) ,3,0
295819119796813824,Mon Jan 28 09:02:28 +0000 2013,queensland and new south wales flood whilst victoria burns  its a harsh country ,2,0
295866026225188865,Mon Jan 28 12:08:52 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296422789307564033,Wed Jan 30 01:01:14 +0000 2013,bbc news   rescuers help  australia flood victims as waters recede ,4,0
295853650427920385,Mon Jan 28 11:19:41 +0000 2013,rt  the queensland flood appeal 2013 has been launched  please donate by visiting  or contacting 1800     ,2,0
295612030784774144,Sun Jan 27 19:19:36 +0000 2013,flood waters are creeping towards the house  amp  the flood hasnt even peaked yet  amp  theres more rain coming  ,1,0
296144794294562816,Tue Jan 29 06:36:35 +0000 2013,gaurdian  queensland counts flood cost as new south wales braces for river peaks  four deaths confirmed from tor    ,3,0
296082102506639360,Tue Jan 29 02:27:28 +0000 2013,rt  deadly flood waters rise in eastern australia ,3,0
295697226175504384,Mon Jan 28 00:58:07 +0000 2013,rt  queensland government negligent as mines release toxins into flood waters   floods are the new wast    ,2,0
295865728274403328,Mon Jan 28 12:07:41 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296144821687562240,Tue Jan 29 06:36:42 +0000 2013,queensland counts flood cost as new south wales braces for river peaks  four deaths confirmed from torrential ra    ,3,0
295676644641878016,Sun Jan 27 23:36:20 +0000 2013,brisbane braces as major queensland flood crisis unfolds  click to play video return to video video settings ple    ,1,0
296011937983127552,Mon Jan 28 21:48:40 +0000 2013,a memorable australia day long weekend for all the wrong reasons   stay safe in the flood waters everyone!,2,0
295755948608344064,Mon Jan 28 04:51:27 +0000 2013,queenslands flood crisis deepens as death toll rises to three   the australian  brisbane timesqueenslands flood crisis deepens as d   ,2,0
295499646128775168,Sun Jan 27 11:53:00 +0000 2013,nine news back in queensland at 9 30pm for flood update live    in brisbane tomorrow am,1,0
296217804523335680,Tue Jan 29 11:26:42 +0000 2013,"rt  hearts go out out to the flood affected in australia, and also to those in mozambique, africa  also hit hard, 36 de    ",3,0
295743452258390019,Mon Jan 28 04:01:48 +0000 2013,live streaming coverage of the queensland flood crisis   qldfloods,2,0
295869771352776704,Mon Jan 28 12:23:45 +0000 2013,hope everyone is well! thinking of all the flood effected people of queensland and new south wales ! stay safe!  qldfloods ?,2,0
296786899148890114,Thu Jan 31 01:08:05 +0000 2013,rt  no end in sight for australia flood victims  brisbane at risk of running out of drinking water    connect    ,5,0
295905671046631425,Mon Jan 28 14:46:24 +0000 2013,queensland flood emergency   abc online   brisbane  news,2,0
295724557183115264,Mon Jan 28 02:46:43 +0000 2013,"rt  phew, queensland can relax, the flood crisis is over,  has arrived with a flouro vest    ",2,0
295507470212792320,Sun Jan 27 12:24:05 +0000 2013,sbs topstories  qld again in grip of deadly flood disaster  at least four people are feared dead in queenslands    ,1,0
295761998958952449,Mon Jan 28 05:15:30 +0000 2013,rt  the queensland flood appeal 2013 has been launched  please donate by visiting  or contacting 1800     ,2,0
295854298330451968,Mon Jan 28 11:22:16 +0000 2013,theres a bushfire on one side of australia and a flood on the other  brilliant ,2,0
296122091080654848,Tue Jan 29 05:06:22 +0000 2013,tonight   rockhampton braces for a major flood   back to school for most of central queensland  details  7localnews at 6 ,3,0
296151133867614208,Tue Jan 29 07:01:47 +0000 2013,queensland counts flood cost as new south wales braces for river peaks  four deaths confirmed from torrential ra    ,3,0
296460911676383232,Wed Jan 30 03:32:43 +0000 2013,sbs national  fifth flood death confirmed in queensland  police say they have found the body of qlds fifth floo    ,4,0
295668041096765443,Sun Jan 27 23:02:08 +0000 2013,road is open at chinchilla with some water on the road  on we go for dalby   fb,1,0
296247838835355648,Tue Jan 29 13:26:03 +0000 2013,rt  climate change blamed as  australia lurches from fire to flood   extremeweather,3,0
295921173856915456,Mon Jan 28 15:48:00 +0000 2013,australia faces flood crisis    the bbcs nick bryant reports on rooftop rescues across queensland the australian    ,2,0
297092772169666561,Thu Jan 31 21:23:31 +0000 2013,keeping queensland moving  transport in a flood crisis   smtransport,5,0
295743150650179586,Mon Jan 28 04:00:36 +0000 2013,what the hell watching the new at work and seeing how bad the flood out in queensland ??????         hope everyone out there are alright ??,2,0
295780883682705408,Mon Jan 28 06:30:32 +0000 2013,this was the big noise i could hear last night  bigwet  queensland  wind  straya  flood  tornado  tree ,2,0
295794157962797059,Mon Jan 28 07:23:17 +0000 2013,"rt  queensland is in the grip of another extraordinary flood crisis, as cities and towns across the state go        ",2,0
295790210745237504,Mon Jan 28 07:07:36 +0000 2013,rt  telcos battle queensland flood ,2,0
295501498631196672,Sun Jan 27 12:00:22 +0000 2013,"mt  australia  consecutive tweets from abc warn bushfire to hit town in vic, river about to flood in nsw",1,0
295801651003019264,Mon Jan 28 07:53:03 +0000 2013," blueready news  city by city, town by town, the rundown of the queensland flood crisis   herald sun   breakingnews",2,0
295623178229796866,Sun Jan 27 20:03:52 +0000 2013,live coverage  queensland flood crisis via  ,1,0
296839966129004545,Thu Jan 31 04:38:57 +0000 2013,press release  s pbulletin  wide bay australias rtgs unaffected by qld flood  the material has been provided by    ,5,0
295865054849556480,Mon Jan 28 12:05:00 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296120050551758848,Tue Jan 29 04:58:16 +0000 2013,rt  deadly flood waters rise in eastern australia ,3,0
295867393631191040,Mon Jan 28 12:14:18 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295704887730245632,Mon Jan 28 01:28:33 +0000 2013,"tonight well focus on the floods in nsw and queensland  for updates and flood warnings during the day, click here  ",2,0
295436928042561536,Sun Jan 27 07:43:47 +0000 2013, i was but then cancelled  its a big call staying open i reckon  apparently brisbane hasnt seen the worst of the storm yet!,1,0
295514962238001152,Sun Jan 27 12:53:52 +0000 2013, dialling for the floods again d  ahhh save up superhoran,1,0
296098613438849026,Tue Jan 29 03:33:05 +0000 2013,photos  flood water rises in australia  via  cnn int  ,3,0
295760023534067714,Mon Jan 28 05:07:39 +0000 2013,queenslands flood crisis deepens   the australian  sydney morning heraldqueenslands flood crisis deepensthe au    ,2,0
296298548960571392,Tue Jan 29 16:47:33 +0000 2013,rt  climate change blamed as  australia lurches from fire to flood   extremeweather,3,0
295813720611885056,Mon Jan 28 08:41:01 +0000 2013,rt  latest on the queensland flood crisis can be found here    sun7  qldfloods  bigwet,2,0
296110234441756672,Tue Jan 29 04:19:16 +0000 2013,"the premier has thanked westpac, qantas and the bank of queensland for their significant donations to the qld red cross flood appeal   pt",3,0
296249966052130818,Tue Jan 29 13:34:30 +0000 2013,australia lurches from fire to flood  floods have hit the east coast of australia before recent bush fires have     ,3,0
295784259438907392,Mon Jan 28 06:43:57 +0000 2013,rt  flood worsens in eastern australia   ,2,0
295778227648090112,Mon Jan 28 06:19:59 +0000 2013,"really hope everything is going ok for everyone in queensland nsw flood effected areas, stay safe ?",2,0
295807293688279040,Mon Jan 28 08:15:29 +0000 2013,helicopters deployed to rescue flood victims in australia   businessweek  helicopters deployed to rescue flood v    ,2,0
297098446777765891,Thu Jan 31 21:46:04 +0000 2013,former kiwi found safe in queensland flood zone  an 82 year old former masterton resident has been located by in    ,5,0
295632907119239168,Sun Jan 27 20:42:32 +0000 2013,"rt  an only in australia? prime minister visits fire affected communities, opposition leader visits flood affected communi    ",1,0
295866465100382209,Mon Jan 28 12:10:36 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
295691152995258368,Mon Jan 28 00:33:59 +0000 2013,flooding hits eastern australia  hundreds of homes are inundated and and several people reported missing as flood waters rise in the    ,2,0
296712017262301184,Wed Jan 30 20:10:32 +0000 2013,rt   but an extreme flood in the hawkesbury could easily be australias worst natural disaster in modern times ,4,0
295821971491520513,Mon Jan 28 09:13:48 +0000 2013,rt  latest on the queensland flood crisis can be found here    sun7  qldfloods  bigwet,2,0
297309249439145984,Fri Feb 01 11:43:43 +0000 2013,unions claim job losses in queensland public sector have hindered flood       the australian   brisbane  news,0,0
295761285688209409,Mon Jan 28 05:12:40 +0000 2013,queenslands flood crisis deepens   the australian  sky news australiaqueenslands flood crisis deepensthe austr    ,2,0
295594912408301568,Sun Jan 27 18:11:33 +0000 2013,australia issues  flood warning as mini  tornado hits ,1,0
295762693686706177,Mon Jan 28 05:18:15 +0000 2013,tonight at 5   emergency services work round the clock as queenslands flood crisis worsens  the full story  tennews,2,0
297380945974153217,Fri Feb 01 16:28:37 +0000 2013," youre watching    flood kills four, leaves thousand homeless in australia  advertisement    ",0,0
295866476106219521,Mon Jan 28 12:10:39 +0000 2013," dmcrss baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of t      news",2,0
295836051237392384,Mon Jan 28 10:09:45 +0000 2013,rt  latest on the queensland flood crisis can be found here    sun7  qldfloods  bigwet (via ,2,0
296070939324608513,Tue Jan 29 01:43:07 +0000 2013,deadly flood waters rise in eastern australia   ,3,0
295676281482272770,Sun Jan 27 23:34:53 +0000 2013,"another year,  another flood in queensland",1,0
296801487521185793,Thu Jan 31 02:06:03 +0000 2013,the queensland flood in pictures    ,5,0
296473478465474561,Wed Jan 30 04:22:40 +0000 2013,rt  devastated every time i read hear see what the flood affected people of queensland   nsw are going through right    ,4,0
296492110264287233,Wed Jan 30 05:36:42 +0000 2013,"sadly, the flood death toll in queensland has now risen to 6  ",4,0
296100687438311425,Tue Jan 29 03:41:19 +0000 2013,photos  flood water rises in australia   ,3,0
295738049449562112,Mon Jan 28 03:40:20 +0000 2013,queenslands flood crisis deepens   the australian ,2,0
295865137531867137,Mon Jan 28 12:05:20 +0000 2013,"baby stuffed in bag, hoisted from flood  australias powerful storms led to an amazing rescue of two women and a    ",2,0
296053811544457217,Tue Jan 29 00:35:03 +0000 2013,"flood affects delivery of queensland coal  besides destroying homes and placing lives of residents at risk, the     ",3,0
295468239201398784,Sun Jan 27 09:48:12 +0000 2013,hey queensland here s what tony abbott thinks  abbott announces cuts instead of flood levy  bigwet  auspol     ,1,0
297090487544864768,Thu Jan 31 21:14:26 +0000 2013,"brisbane flood maps  where to live in brisbane, queensland, australia brisbane flood maps  living in brisbane  b    ",5,0
296066334247243776,Tue Jan 29 01:24:49 +0000 2013,"brisbane braces amid australian flood disaster  brisbane, australia  deadly floodwaters were sweeping down austr    ",3,0
295710040491446274,Mon Jan 28 01:49:02 +0000 2013,queensland flood crisis unfolding   new zealand herald ,2,0
296550879308414977,Wed Jan 30 09:30:13 +0000 2013,queensland flood toll rises to six   adelaide now ,4,0
296156333026205696,Tue Jan 29 07:22:26 +0000 2013, newsupdate  jakarta queensland counts flood cost as new south wales braces for river peaks    exportedoutside,3,0
296024957555724288,Mon Jan 28 22:40:24 +0000 2013, national ? four killed in queensland floods  the death of a boy hit by a falling tree has taken qlds flood tol    ,2,0
296424364591702018,Wed Jan 30 01:07:30 +0000 2013," flood kills four, leaves thousand homeless in australia     deadly floodwaters forcing    ",4,0
295816211558707200,Mon Jan 28 08:50:55 +0000 2013,rt  latest on the queensland flood crisis can be found here    sun7  qldfloods  bigwet (via ,2,0
297261235483856897,Fri Feb 01 08:32:56 +0000 2013,  have a great ride ill be thinking of you from wet qld,0,0
295761255136903169,Mon Jan 28 05:12:32 +0000 2013, suryaray  surya queenslands flood crisis deepens   the australian  sydney morning heraldqueenslands     ,2,0
296464782251409409,Wed Jan 30 03:48:06 +0000 2013,body of fifth flood victim found  police have found the body of queenslands fifth flood victim in a car in the     ,4,0
295631248704016384,Sun Jan 27 20:35:56 +0000 2013,"queensland premier launches flood appeal, what about all that money hes cut from all the essential and emergency services?",1,0
296816686533861378,Thu Jan 31 03:06:27 +0000 2013,"summer in australia!!  this is summer in australia    so many weather threats  if it is not flood, its fire, and    ",5,0
296039314033344512,Mon Jan 28 23:37:27 +0000 2013,"will the apocalyptically wacky weather never end in australia?!! 1st fire, then, flood, now this?!!  ",2,0
296382477440806912,Tue Jan 29 22:21:03 +0000 2013,"drama continues as rivers keep rising  queenslands flood emergency is not over yet, with entire suburbs in bund    ",3,0
295981310936248320,Mon Jan 28 19:46:58 +0000 2013,"sbs national  brisbane, bundaberg brace for flood peaks  authorities in queensland are tackling rising floodwate    ",2,0
296063420892065793,Tue Jan 29 01:13:14 +0000 2013,"brisbane braces amid australian flood disaster  brisbane, australia  deadly floodwaters were sweeping down austr    ",3,0
296404658119921664,Tue Jan 29 23:49:12 +0000 2013,two missing as  queenslands flood recovery begins   bigwet  qldfloods,3,0
296465983420383233,Wed Jan 30 03:52:53 +0000 2013,javascript news  fifth flood death confirmed in queensland   javascript,4,0
296173268753330177,Tue Jan 29 08:29:44 +0000 2013,queenslands flood crisis deepens as death toll rises to three   the australian  ,3,0
296482345781952512,Wed Jan 30 04:57:54 +0000 2013,sad news  a second body has been found in sandy creek  bringing the toll from the queensland flood disaster to six  ,4,0
296638391578157056,Wed Jan 30 15:17:58 +0000 2013,rt  troops lend muscle to queenslands flood recovery   bigwet,4,0
295767861316694016,Mon Jan 28 05:38:47 +0000 2013,family of seven among those rescued in queensland flood crisis ,2,0
296337103724355584,Tue Jan 29 19:20:45 +0000 2013,clean up begins in flood stricken queensland   new zealand herald  new zealand heraldclean up begins in flood st    ,3,0
296089270077243392,Tue Jan 29 02:55:57 +0000 2013,rt  mp red faced over tweet  coalition mp suggests pm ignored flood stricken queensland   the pm was touring bushfir        ,3,0
